283,0,5+,440.0,3+,6 - 8,900,16/02/2023,sale,attic | entire property | luxury property,8 floors,libero,idromassaggiocaminettomansardafibra otticavideocitofonoimpianto di allarmeporta blindataarmadio a murobalconeterrazzaportiere intera giornatapiscinaimpianto tv centralizzatoparzialmente arredatogiardino comuneinfissi esterni in vetro / legnoesposizione doppia,2300000.0,1970.0,good / habitable,"autonomous, cold/heat",g175 kwh/m² year,milano,trenno,2 in garage/box,winter summer,NaN,NaN,NaN,NaN,NaN,1,3,centralized,to radiators,gas powered,autonomous, cold/hot,nan
284,0,2,68.0,1,8,NaN,09/02/2023,sale,apartment | entire property | stately property class,9 floors,libero,cancello elettricofibra otticavideocitofonoporta blindataesposizione esternaarmadio a murobalconeportiere intera giornataimpianto tv centralizzatoparzialmente arredatogiardino comuneinfissi esterni in vetro / legno,494158.0,2023.0,new / under construction,"centralized, cold/heat",a+≥ 175 kwh/m² year,milano,cenisio,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,8,centralized,On the floor,gas powered,centralized, cold/hot,nan
285,0,1,45.0,1,T,70,30/09/2022,sale,apartment | entire property | medium property class,1 floor,libero,videocitofonoesposizione esternaterrazzaportiere mezza giornataimpianto tv centralizzatoarredatoinfissi esterni in doppio vetro / metallo,295000.0,1900.0,good / habitable,"autonomous, cold/heat",g≥ 175 kwh/m² year,milano,isola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,autonomous,to radiators,methane powered,autonomous, cold/hot,nan
286,0,3,80.0,1,R,840,21/02/2023,sale,apartment | entire property | medium property class,1 floor,libero,cancello elettricofibra otticaporta blindataimpianto tv centralizzatogiardino privatoinfissi esterni in triplo vetro / pvc,310000.0,1930.0,very good / refurbished,system preparation,a147.35 kwh/m² year,milano,tripoli - soderini,NaN,winter summer,NaN,NaN,NaN,NaN,NaN,0,0,autonomous,On the floor,gas powered,system preparation,NaN,nan
287,0,1,45.0,1,6,120,17/02/2023,sale,apartment | entire property | medium property class,6 floors,NaN,fibra otticaporta blindataesposizione esternabalconeportiere mezza giornataimpianto tv centralizzatoinfissi esterni in doppio vetro / legno,159000.0,1970.0,good / habitable,NaN,g≥ 175 kwh/m² year,milano,famagosta,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6,centralized,to radiators,methane powered,NaN,NaN,nan
288,0,2 - 4,70.0,3,NaN,NaN,10/01/2023,sale,project,10 floors,NaN,parcheggio bicigiardino comuneinfissi esterni in doppio vetro / pvc,NaN,NaN,NaN,system preparation,"a3≥ 3,51 kwh/m² year",milano,bicocca,40 in garage/box,NaN,40.0,30/06/2023 - 30/06/2025,NaN,NaN,NaN,0,NaN,autonomous,On the floor,NaN,system preparation,NaN,nan
289,0,3,90.0,1,1,250,14/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,porta blindatabalconeportiere intera giornataimpianto tv singolocantinainfissi esterni in vetro / legnoesposizione doppia,560000.0,1960.0,to be restructured,system preparation,f112.19 kwh/m² year,milano,sempione,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,centralized,to radiators,methane powered,system preparation,NaN,nan
290,0,4,122.0,2,2,100,23/02/2023,sale,apartment | entire property | medium property class,5 floors,libero,fibra otticavideocitofonoimpianto tv centralizzatoinfissi esterni in doppio vetro / pvcesposizione doppia,480000.0,1920.0,good / habitable,NaN,g≥ 175 kwh/m² year,milano,pasteur,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2,autonomous,to radiators,methane powered,NaN,NaN,nan
291,0,3,63.0,1,2,291,20/02/2023,sale,apartment | entire property | economic property class,4 floors,libero,porta blindataesposizione esternabalconeterrazzaparzialmente arredatocantina,284000.0,1950.0,very good / refurbished,"autonomous, cold/heat",e129.39 kwh/m² year,milano,bande nere,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2,centralized,to radiators,NaN,autonomous, cold/hot,nan
292,0,3,125.0,2,1,150,01/02/2023,sale - download specifications,apartment | entire property | stately property class,7 floors,NaN,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataesposizione esternabalconeterrazzaportiere intera giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / pvc,524000.0,2021.0,new / under construction,"centralized, cold/heat",a+≥ 175 kwh/m² year,milano,certosa,"1 in garage/box, 1 all'esterno",NaN,NaN,NaN,NaN,NaN,NaN,1,1,centralized,On the floor,powered by heat pump,centralized, cold/hot,nan
293,0,2 - 4,75.0,3,NaN,NaN,17/02/2023,sale,project,3 floors,NaN,parcheggio biciinfissi esterni in doppio vetro / pvc,NaN,NaN,NaN,"autonomous, cold/heat",a≥ 175 kwh/m² year,milano,pasteur,NaN,NaN,14.0,01/07/2022 - 31/12/2023,NaN,NaN,NaN,0,NaN,centralized,On the floor,powered by heat pump,autonomous, cold/hot,nan
294,0,4,195.0,3,17,585,21/02/2023,sale,apartment | entire property | luxury property,19 floors,libero,fibra otticavideocitofonoimpianto di allarmeporta blindataarmadio a muroterrazzaportiere intera giornataimpianto tv centralizzatoarredatocantinagiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,2450000.0,2022.0,new / under construction,"centralized, cold/heat",a+31.91 kwh/m² year,milano,monte rosa - lotto,2 in garage/box,NaN,NaN,NaN,NaN,NaN,NaN,1,1,centralized,On the floor,powered by district heating,centralized, cold/hot,nan
295,0,3,130.0,2,1,100,16/02/2023,sale,apartment | entire property | luxury property,5 floors,libero,idromassaggiocancello elettricocaminettofibra otticavideocitofonoimpianto di allarmeporta blindataarmadio a murobalconeterrazzaportiere intera giornataimpianto tv centralizzatoarredatocantinagiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,1060000.0,1950.0,very good / refurbished,"autonomous, cold/heat",f≥ 175 kwh/m² year,milano,carrobbio,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,centralized,On the floor,methane powered,autonomous, cold/hot,nan
296,0,4,127.0,2,7,250,03/02/2023,sale,apartment | entire property | stately property class,8 floors,NaN,fibra otticaporta blindatabalconeterrazzaimpianto tv centralizzatocantinainfissi esterni in doppio vetro / pvcesposizione doppia,580000.0,1970.0,very good / refurbished,"autonomous, cold/heat",f150 kwh/m² year,milano,primaticcio,"1 in garage/box, 1 all'esterno",NaN,NaN,NaN,NaN,NaN,NaN,1,7,centralized,to radiators,methane powered,autonomous, cold/hot,nan
297,0,5,180.0,2,2,550,16/02/2023,sale,apartment | entire property | luxury property,4 floors,NaN,cancello elettricovideocitofonoporta blindataarmadio a murobalconeimpianto tv centralizzatoparzialmente arredatocantinainfissi esterni in doppio vetro / legnoesposizione doppia,1590000.0,1900.0,very good / refurbished,NaN,f156 kwh/m² year,milano,isola,NaN,winter summer,NaN,NaN,NaN,NaN,NaN,1,2,centralized,to radiators,methane powered,NaN,NaN,nan
901,0,5,213.0,3,2,500,13/12/2022,sale | income property,apartment | entire property | stately property class,6 floors,NaN,balconeportiere intera giornataimpianto tv centralizzatocantina,2250000.0,1930.0,very good / refurbished,"autonomous, cold/heat",f189.91 kwh/m² year,milano,ticinese,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,centralized,to radiators,methane powered,autonomous, cold/hot,nan
298,0,3,80.0,1,2,180,13/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,cancello elettricofibra otticavideocitofonoporta blindataarmadio a murobalconeportiere mezza giornataimpianto tv centralizzatocantinainfissi esterni in doppio vetro / pvcesposizione doppia,445000.0,NaN,very good / refurbished,"autonomous, cold/heat",e138.53 kwh/m² year,milano,casoretto,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,centralized,to radiators,gas powered,autonomous, cold/hot,nan
299,0,3,95.0,2,3,333,16/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,cancello elettricofibra otticavideocitofonoporta blindatabalconeterrazzaportiere mezza giornataimpianto tv centralizzatoparzialmente arredatocantinagiardino comuneinfissi esterni in triplo vetro / legnoesposizione doppia,310000.0,1970.0,very good / refurbished,"autonomous, cold/heat",f≥ 175 kwh/m² year,milano,ponte nuovo,1 in garage/box,NaN,NaN,NaN,NaN,NaN,NaN,1,3,centralized,to radiators,methane powered,autonomous, cold/hot,nan
300,0,4,134.0,2,2,500,18/01/2023,sale,apartment | entire property | stately property class,5 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataesposizione internabalconeimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / pvc,780000.0,1900.0,to be restructured,"autonomous, cold/heat",e109.29 kwh/m² year,milano,buenos aires,1 all'esterno,NaN,NaN,NaN,NaN,NaN,NaN,1,2,centralized,to radiators,powered by heat pump,autonomous, cold/hot,nan
301,0,3,144.0,2,T,150,16/02/2023,sale - download specifications,lofts | entire property | stately property class,7 floors,NaN,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataesposizione internabalconeterrazzaportiere intera giornataimpianto tv centralizzatocantinagiardino privatoinfissi esterni in doppio vetro / pvc,576000.0,2022.0,new / under construction,"centralized, cold/heat",a+≥ 175 kwh/m² year,milano,certosa,"1 in garage/box, 1 all'esterno",NaN,NaN,NaN,NaN,NaN,NaN,1,0,centralized,On the floor,powered by heat pump,centralized, cold/hot,nan
302,0,1,25.0,1,1,150,03/02/2023,sale | income property,apartment | entire property | medium property class,6 floors,NaN,cancello elettricofibra otticavideocitofonoesposizione internaportiere intera giornataimpianto tv centralizzatoarredatocantinainfissi esterni in vetro / legno,285000.0,1970.0,good / habitable,"centralized, cold/heat",g247.53 kwh/m² year,milano,lanza,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,centralized,by air,powered by heat pump,centralized, cold/hot,nan
303,0,2,32.0,1,1,116,17/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,esposizione internaportiere intera giornataimpianto tv singoloinfissi esterni in vetro / legno,130000.0,1930.0,to be restructured,system preparation,g231.22 kwh/m² year,milano,certosa,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,centralized,to radiators,methane powered,system preparation,NaN,nan
304,0,5+,388.0,3+,NaN,NaN,20/02/2023,sale,detached villa | entire property,4 floors,libero,porta blindataarredatocantinagiardino privato,1200000.0,1914.0,very good / refurbished,"autonomous, cold/heat",e258 kwh/m² year,milano,greco - segnano,1 all'esterno,NaN,NaN,NaN,NaN,NaN,NaN,0,0,autonomous,by air,NaN,autonomous, cold/hot,nan
305,0,5,230.0,3,T,416,21/12/2022,sale,apartment | entire property | stately property class,4 floors,NaN,fibra otticavideocitofonoimpianto di allarmeporta blindataimpianto tv con parabola satellitareparzialmente arredatogiardino privatoinfissi esterni in triplo vetro / metalloesposizione doppia,1450000.0,1930.0,very good / refurbished,"autonomous, cold",c127.66 kwh/m² year,milano,maggiolina,2 in garage/box,NaN,NaN,NaN,NaN,NaN,NaN,1,0,centralized,to radiators,LPG powered,autonomous, cold,nan
306,0,3,130.0,2,1,270,23/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataesposizione internabalconeterrazzaportiere intera giornataimpianto tv centralizzatoparzialmente arredatocantinagiardino comuneinfissi esterni in doppio vetro / pvc,440000.0,1970.0,good / habitable,"autonomous, cold/heat",g≥ 175 kwh/m² year,milano,giambellino,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,centralized,to radiators,gas powered,autonomous, cold/hot,nan
307,0,1 - 3,39.0,22,prezzo su richiesta,NaN,21/02/2023,sale,project,4 floors,NaN,parcheggio biciinfissi esterni in doppio vetro / pvc,NaN,NaN,NaN,"autonomous, cold/heat","a3≥ 3,51 kwh/m² year",milano,città studi,NaN,winter summer,32.0,01/12/2022 - 30/06/2024,NaN,NaN,NaN,0,NaN,centralized,On the floor,photovoltaic powered,autonomous, cold/hot,351.0
308,0,3,84.0,1,1,NaN,24/02/2023,sale - download specifications,apartment | entire property | stately property class,5 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataterrazzaimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,328000.0,2023.0,new / under construction,system preparation,"a2≥ 3,51 kwh/m² year",milano,baggio,1 in garage/box,winter summer,NaN,NaN,NaN,NaN,NaN,1,1,autonomous,On the floor,powered by heat pump,system preparation,NaN,nan
309,0,1 - 4,45.0,15,NaN,NaN,21/02/2023,sale,project,4 floors,NaN,parcheggio biciinfissi esterni in doppio vetro / legno,NaN,NaN,NaN,"centralized, cold",a≥ 175 kwh/m² year,milano,monte rosa - lotto,5 all'esterno,NaN,7.0,01/09/2022 - 31/12/2023,NaN,NaN,NaN,0,NaN,centralized,On the floor,gas powered,centralized, cold,nan
310,0,3,99.0,2,2,100,10/02/2023,sale - download specifications,apartment | entire property | stately property class,4 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataesposizione internabalconeimpianto tv centralizzatocantinainfissi esterni in triplo vetro / pvc,488000.0,2021.0,new / under construction,"autonomous, cold/heat",a418.66 kwh/m² year,milano,san siro,NaN,winter summer,NaN,NaN,NaN,NaN,NaN,1,2,autonomous,On the floor,powered by heat pump,autonomous, cold/hot,341.0
311,0,2,40.0,1,4,60,15/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,fibra otticaparzialmente arredatoesposizione doppia,159000.0,1930.0,to be restructured,NaN,g175 kwh/m² year,milano,parco trotter,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,autonomous,to radiators,methane powered,NaN,NaN,nan
312,0,3,130.0,2,1,295,24/02/2023,sale,apartment | entire property | medium property class,4 floors,NaN,cancello elettricofibra otticavideocitofonoporta blindatabalconeportiere intera giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,495000.0,1970.0,good / habitable,"autonomous, cold/heat",NaN,milano,bande nere,NaN,NaN,NaN,NaN,NaN,In attesa di certificazione,NaN,1,1,centralized,to radiators,methane powered,autonomous, cold/hot,nan
313,0,3,100.0,1,4,250,22/02/2023,sale,apartment | entire property | stately property class,12 floors,NaN,fibra otticaporta blindataesposizione internaportiere intera giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / legno,1400000.0,1950.0,very good / refurbished,"autonomous, cold/heat",g≥ 175 kwh/m² year,milano,cadorna - castello,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,centralized,to radiators,methane powered,autonomous, cold/hot,nan
314,0,2,116.0,1,R,NaN,24/02/2023,sale - download specifications,apartment | entire property | stately property class,5 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataterrazzaimpianto tv centralizzatocantinagiardino privatoinfissi esterni in doppio vetro / pvcesposizione doppia,385000.0,2023.0,new / under construction,system preparation,"a2≥ 3,51 kwh/m² year",milano,baggio,1 in garage/box,winter summer,NaN,NaN,NaN,NaN,NaN,1,0,autonomous,On the floor,powered by heat pump,system preparation,NaN,nan
315,0,3,142.0,1,1,497,06/02/2023,sale,apartment | entire property | medium property class,6 floors,libero,porta blindatabalconeterrazzaportiere intera giornataimpianto tv centralizzatocantinainfissi esterni in vetro / legnoesposizione doppia,800000.0,1940.0,good / habitable,NaN,NaN,milano,porta vittoria,NaN,NaN,NaN,NaN,NaN,In attesa di certificazione,NaN,1,1,centralized,to radiators,NaN,NaN,NaN,nan
316,0,5,182.0,1,1,NaN,03/02/2023,sale,apartment | entire property | stately property class,3 floors,libero,impianto di allarmebalconeportiere intera giornataimpianto tv singolocantina,1830000.0,1964.0,good / habitable,"autonomous, cold/heat",f≥ 175 kwh/m² year,milano,morgagni,1 in garage/box,NaN,NaN,NaN,NaN,NaN,NaN,1,1,autonomous,On the floor,methane powered,autonomous, cold/hot,nan
317,0,2,60.0,1,T,150,08/02/2023,sale,apartment | entire property | medium property class,3 floors,libero,porta blindataesposizione esternaarredato,185000.0,NaN,very good / refurbished,NaN,g178.58 kwh/m² year,milano,bovisa,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,autonomous,to radiators,NaN,NaN,NaN,nan
318,0,2,79.0,1,1,150,01/02/2023,sale - download specifications,apartment | entire property | luxury property,7 floors,NaN,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataesposizione esternaarmadio a muroterrazzaportiere mezza giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / pvc,333000.0,2021.0,new / under construction,"centralized, cold/heat",a+≥ 175 kwh/m² year,milano,certosa,"1 in garage/box, 1 all'esterno",NaN,NaN,NaN,NaN,NaN,NaN,1,1,centralized,On the floor,powered by heat pump,centralized, cold/hot,nan
319,0,2,77.0,2,S,110,10/02/2023,sale,open space | entire property | stately property class,6 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataesposizione esternaarmadio a muroportiere intera giornataimpianto tv centralizzatoinfissi esterni in doppio vetro / pvc,367000.0,2021.0,new / under construction,"autonomous, cold/heat",c213.81 kwh/m² year,milano,piave - tricolore,NaN,winter summer,NaN,NaN,NaN,NaN,NaN,1,S,autonomous,by air,powered by heat pump,autonomous, cold/hot,nan
320,0,2,46.0,1,2,70,23/02/2023,sale,apartment | entire property | medium property class,5 floors,libero,porta blindataesposizione internaportiere intera giornataarredatoinfissi esterni in doppio vetro / pvc,365000.0,1910.0,very good / refurbished,"autonomous, cold",e107.18 kwh/m² year,milano,corso genova,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2,autonomous,to radiators,methane powered,autonomous, cold,nan
321,0,3,76.0,2,NaN,120,26/01/2023,sale,apartment | entire property | stately property class,4 floors,libero,cancello elettricofibra otticavideocitofonoporta blindataesposizione internaarmadio a muroportiere mezza giornataimpianto tv centralizzatoarredatocantinainfissi esterni in doppio vetro / metallo,450000.0,1910.0,very good / refurbished,"autonomous, cold/heat",d111.68 kwh/m² year,milano,vercelli - wagner,NaN,winter summer,NaN,NaN,NaN,NaN,NaN,0,3,centralized,to radiators,gas powered,autonomous, cold/hot,1327.0
322,0,2,43.0,3,NaN,NaN,01/02/2023,sale,project,3 floors,NaN,parcheggio biciinfissi esterni in doppio vetro / legno,NaN,NaN,NaN,"centralized, cold/heat",b52 kwh/m² year,milano,vigentino - fatima,6 in garage/box,NaN,18.0,03/01/2020 - 04/01/2022,NaN,NaN,NaN,0,NaN,centralized,by air,powered by heat pump,centralized, cold/hot,nan
323,0,5+,270.0,3,5,1.250,24/01/2023,sale,apartment | entire property | stately property class,5 floors,libero,porta blindataarmadio a muroterrazzaportiere intera giornataimpianto tv centralizzatoinfissi esterni in doppio vetro / legnoesposizione doppia,2780000.0,1950.0,to be restructured,"centralized, cold",g315.94 kwh/m² year,milano,repubblica,1 in garage/box,NaN,NaN,NaN,NaN,NaN,NaN,1,5,centralized,by air,NaN,centralized, cold,nan
324,0,4,120.0,2,R,380,13/02/2023,sale,apartment | entire property | medium property class,7 floors,libero,cancello elettricofibra otticaimpianto di allarmeporta blindatabalconeimpianto tv centralizzatoparzialmente arredatocantinagiardino comuneinfissi esterni in doppio vetro / legnoesposizione doppia,480000.0,1970.0,good / habitable,"autonomous, cold/heat",g≥ 175 kwh/m² year,milano,giambellino,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,centralized,to radiators,gas powered,autonomous, cold/hot,nan
325,0,2 - 4,66.0,9,NaN,NaN,24/01/2023,sale - download specifications,project,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"a1≥ 3,51 kwh/m² year",milano,cascina merlata - musocco,NaN,NaN,52.0,01/11/2021 - 15/09/2024,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,nan
326,0,2 - 5,48.0,8,NaN,NaN,20/02/2023,sale,project,6 floors,NaN,parcheggio biciinfissi esterni in doppio vetro / legno,NaN,NaN,NaN,"centralized, cold","a3≥ 3,51 kwh/m² year",milano,sempione,10 all'esterno,winter summer,15.0,02/01/2023 - 31/10/2024,NaN,NaN,NaN,0,NaN,centralized,On the floor,methane powered,centralized, cold,nan
327,0,3,115.0,2,8,292,16/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,cancello elettricocaminettovideocitofonoporta blindataesposizione esternabalconeportiere intera giornataimpianto tv centralizzatoinfissi esterni in doppio vetro / legno,825000.0,1970.0,very good / refurbished,"centralized, cold",", edificio energia quasi zero",milano,amendola - buonarroti,NaN,NaN,NaN,NaN,NaN,Non classificabile,NaN,1,8,centralized,NaN,NaN,centralized, cold,nan
328,0,3,69.0,1,3,167,13/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,porta blindataesposizione esternabalconeimpianto tv centralizzatoinfissi esterni in doppio vetro / legno,379000.0,1940.0,very good / refurbished,"centralized, cold",", edificio energia quasi zero",milano,città studi,NaN,NaN,NaN,NaN,NaN,Non classificabile,NaN,1,3,centralized,NaN,NaN,centralized, cold,nan
329,0,4,190.0,2,4,250,11/02/2023,sale,apartment | entire property | medium property class,6 floors,libero,cancello elettricocaminettovideocitofonoporta blindataesposizione esternabalconeimpianto tv centralizzatoinfissi esterni in doppio vetro / legno,910000.0,1967.0,very good / refurbished,"centralized, cold",", edificio energia quasi zero",milano,solari,NaN,NaN,NaN,NaN,NaN,Non classificabile,NaN,1,4,centralized,NaN,NaN,centralized, cold,nan
330,0,2,74.0,1,1,117,24/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,porta blindataesposizione esternaterrazzainfissi esterni in doppio vetro / legno,515000.0,1960.0,very good / refurbished,"autonomous, cold","e, edificio energia quasi zero",milano,buenos aires,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,autonomous,NaN,NaN,autonomous, cold,nan
331,0,3,65.0,1,2,250,11/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,videocitofonoporta blindataesposizione esternabalconeimpianto tv centralizzatoinfissi esterni in doppio vetro / legno,284000.0,1950.0,very good / refurbished,"centralized, cold","d, edificio energia quasi zero",milano,bande nere,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2,centralized,NaN,NaN,centralized, cold,nan
332,0,2,56.0,1,7,154,11/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,cancello elettricocaminettovideocitofonoporta blindataesposizione esternabalconeimpianto tv centralizzatoinfissi esterni in doppio vetro / legno,300000.0,1965.0,very good / refurbished,"centralized, cold","e, edificio energia quasi zero",milano,bande nere,1 in garage/box,NaN,NaN,NaN,NaN,NaN,NaN,1,7,centralized,NaN,NaN,centralized, cold,nan
333,0,2,71.0,1,1,150,11/02/2023,sale,apartment | entire property | medium property class,6 floors,libero,porta blindataesposizione esternabalconeportiere intera giornataimpianto tv centralizzatoinfissi esterni in doppio vetro / legno,369000.0,1970.0,very good / refurbished,"centralized, cold","e, edificio energia quasi zero",milano,centrale,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,centralized,NaN,NaN,centralized, cold,nan
334,0,2,93.0,1,T,125,11/02/2023,sale,lofts | entire property | medium property class,3 floors,libero,esposizione esternainfissi esterni in doppio vetro / legno,165000.0,1966.0,very good / refurbished,NaN,"g, edificio energia quasi zero",milano,certosa,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,autonomous,NaN,NaN,NaN,NaN,nan
335,0,4,147.0,2,6,360,13/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,cancello elettricocaminettovideocitofonoporta blindataesposizione esternabalconeportiere intera giornataimpianto tv centralizzatoinfissi esterni in doppio vetro / legno,935000.0,1960.0,very good / refurbished,"centralized, cold","e, edificio energia quasi zero",milano,città studi,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6,centralized,NaN,NaN,centralized, cold,nan
336,0,2,53.0,1,R,142,24/02/2023,sale,apartment | entire property | medium property class,7 floors,libero,cancello elettricovideocitofonoporta blindatabalconeportiere intera giornataimpianto tv centralizzatoinfissi esterni in doppio vetro / legnoesposizione doppia,255000.0,1959.0,very good / refurbished,"centralized, cold","e, edificio energia quasi zero",milano,lorenteggio,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,centralized,NaN,NaN,centralized, cold,nan
337,0,4,119.0,2,6,283,13/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,cancello elettricovideocitofonoporta blindataesposizione esternabalconeportiere intera giornataimpianto tv centralizzatoinfissi esterni in triplo vetro / legno,799000.0,1960.0,very good / refurbished,"centralized, cold",", edificio energia quasi zero",milano,città studi,NaN,NaN,NaN,NaN,NaN,Non classificabile,NaN,0,6,centralized,NaN,NaN,centralized, cold,nan
338,0,3,101.0,1,1,217,11/02/2023,sale,apartment | entire property | medium property class,7 floors,libero,cancello elettricocaminettovideocitofonoporta blindatabalconeportiere intera giornataimpianto tv centralizzatoinfissi esterni in doppio vetro / legnoesposizione doppia,475000.0,1960.0,very good / refurbished,"centralized, cold","g, edificio energia quasi zero",milano,giambellino,1 in garage/box,NaN,NaN,NaN,NaN,NaN,NaN,1,1,centralized,NaN,NaN,centralized, cold,nan
339,0,2,57.0,1,3,83,11/02/2023,sale,apartment | entire property | medium property class,5 floors,libero,videocitofonoporta blindataesposizione esternainfissi esterni in doppio vetro / legno,198000.0,1966.0,very good / refurbished,NaN,", edificio energia quasi zero",milano,certosa,NaN,NaN,NaN,NaN,NaN,Non classificabile,NaN,0,3,centralized,NaN,NaN,NaN,NaN,nan
340,0,3,95.0,2,8,175,11/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,cancello elettricocaminettoporta blindataesposizione esternabalconeportiere intera giornataimpianto tv centralizzatoinfissi esterni in doppio vetro / legno,749000.0,1970.0,very good / refurbished,"centralized, cold",", edificio energia quasi zero",milano,amendola - buonarroti,NaN,NaN,NaN,NaN,NaN,Non classificabile,NaN,1,8,centralized,NaN,NaN,centralized, cold,nan
341,0,3,75.0,1,5,300,11/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,esposizione esternabalconeimpianto tv centralizzatoinfissi esterni in doppio vetro / legno,430000.0,1954.0,very good / refurbished,NaN,"d, edificio energia quasi zero",milano,argonne - corsica,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,centralized,NaN,NaN,NaN,NaN,nan
342,0,3,82.0,1,6,283,11/02/2023,sale,apartment | entire property | medium property class,7 floors,libero,cancello elettricocaminettovideocitofonoporta blindatabalconeportiere intera giornataimpianto tv centralizzatoinfissi esterni in doppio vetro / legnoesposizione doppia,629000.0,1961.0,very good / refurbished,"centralized, cold",", edificio energia quasi zero",milano,sempione,NaN,NaN,NaN,NaN,NaN,Non classificabile,NaN,1,6,centralized,NaN,NaN,centralized, cold,nan
343,0,2,57.0,1,3,133,11/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,porta blindataesposizione esternabalconeportiere intera giornataimpianto tv centralizzatoinfissi esterni in doppio vetro / legno,329000.0,1940.0,very good / refurbished,"centralized, cold",", edificio energia quasi zero",milano,città studi,NaN,NaN,NaN,NaN,NaN,Non classificabile,NaN,1,3,centralized,NaN,NaN,centralized, cold,nan
344,0,3,100.0,2,1,233,11/02/2023,sale,apartment | entire property | medium property class,7 floors,libero,esposizione esternabalconeinfissi esterni in doppio vetro / legno,380000.0,1970.0,very good / refurbished,NaN,"d, edificio energia quasi zero",milano,famagosta,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,centralized,NaN,NaN,NaN,NaN,nan
345,0,3,77.0,1,2,200,11/02/2023,sale,apartment | entire property | medium property class,6 floors,libero,porta blindataesposizione esternabalconeimpianto tv centralizzatoinfissi esterni in doppio vetro / legno,440000.0,1950.0,very good / refurbished,"centralized, cold",", edificio energia quasi zero",milano,città studi,NaN,NaN,NaN,NaN,NaN,Non classificabile,NaN,1,2,centralized,NaN,NaN,centralized, cold,nan
